3abc9577bede0aeef25526b201732246.py,williballenthin,62,71,451,47
2323462.py,davidliwei,6,3,20,0
3f3b547ff68effb03e20c470af22c696.py,danijar,59,22,705,36
22111f7a97f490640efee46bcac2c7df.py,HaoPatrick,38,8,90,73
2821544.py,gileno,70,46,306,55
cbec9396af3c5d112bb8f9c2876bbf24.py,nvbn,90,43,1219,9
1350641.py,gabrielhurley,16,23,29,0
3784304.py,christianp,119,91,126,29
2988354.py,pierre-haessig,69,29,26,9
1228626.py,palewire,89,78,433,87
7902756.py,tkmru,67,94,79,59
2244911.py,dpifke,8,2,0,0
45467f5a7af84d2a2d34f3fcb357449c.py,evansde77,20,23,14,11
09c421e3ff13e1245316.py,anabranch,34,11,69,14
93a6c611d124d09b36d4224ae445a352.py,gozzilli,8,1,3,0
6ab75289bf92cbe3d02a0c5d3f6a4764.py,longsleep,81,4,170,0
844944.py,superfell,31,11,160,31
ed9cea07e4404c80edf72fd1d6b060c8.py,c0nn3r,7,14,52,34
6092751.py,Ceasar,107,61,91,99
9f03c74988469b517a7a.py,AndrewHoos,7,3,2,0
72130ee6f202e89c13bb.py,pombredanne,21892,330,193,88
5568593.py,matteomatassoni,25,2,1,2
b4d2e1e6d33906f2a667.py,shoveller,35,23,1,2
8d51f5b40032f106a847.py,iminurnamez,63,20,21,1
367df56cde603bd31e12c809b7e2217a.py,mixxorz,39,9,35,5
821473a1596f1429024cb1eadb471927.py,JesseCrocker,57,106,28,1
08f51440d2cecc95d371.py,vemacs,133,64,81,10
b947c442241ad44224cc.py,mosquito,149,49,63,20
10627651.py,keis,127,19,44,35
f150b59dd68500099a56184dc25f1300.py,pudquick,95,193,220,0
3973495.py,jpcaruana,27,45,19,21
9020707.py,shirou,103,109,187,0
167009.py,jtauber,97,37,878,35
5577181.py,sorz,48,52,138,48
2735065.py,illicitonion,103,55,76,1
73a523f0cdbc978c148d1cd9e9d5f0be.py,goldengrape,30,10,31,7
b0eae211db963fe56c0c55773e6a16c0.py,chozabu,74,20,20,27
719fc5e3a21dd2779d9fe69bf41e6ba6.py,dhimmel,161,28,180,43
1237391.py,igniteflow,63,110,60,81
821b4f832b4ffa01db9f.py,paladin8,3,60,2,0
7804bfc146f2fa77f2cf9ca0be700f8e.py,Xzer0X,5,3,0,0
5c73446fe46b689450c227305953344c.py,jamesnvc,103,45,30,6
2246766.py,dbr,50,69,136,42
ee5dbcfdd045fa48a27d56664411d41c.py,mrry,20,3,432,7
1623702.py,vsajip,159,123,137,0
217029.py,bycoffe,32,66,213,44
fb589d0daffac773171b.py,poying,29,72,111,77
6bbc0d77e50362f63991bf4eee6e827a.py,mitchellrj,98,53,41,19
2788978.py,dtao,176,13,281,13
553133e11a08757a7804.py,degeberg,12,2,13,11
7618531.py,dnmellen,27,13,14,8
4267659.py,scturtle,39,144,84,34
6587375.py,Anton-2,4,5,0,0
a05a9ed37a3096cffef80bdc7fee31bc.py,jihunchoi,37,2,62,6
1473363.py,jseabold,51,59,623,18
7a9df4510d7a4473eff1.py,lebedov,65,91,97,0
c781881856b30cacef36.py,tjmcgi,5,1,1,2
7885684.py,lizhiwei,3,6,18,0
66e8f477fc1ad000b1314809d8523455.py,awjuliani,26,28,1411,2
954246.py,aandr,32,23,25,2
e2a8803bf61605662244.py,elpargo,20,18,31,0
4586768.py,antonagestam,30,54,25,46
77d02d8f2f09e27de08b.py,tokejepsen,76,64,59,9
4b79e30fad4ae8a50e2630fcfc4c8cfd.py,obihann,74,54,32,26
1c948ca2466aaeb5de395743f1555e19.py,JacobCallahan,34,14,14,5
73e6452ae21dc9e0edff8028e06a2b55.py,matbur,30,1,12,18
1020091.py,brainsik,20,25,56,14
d6aa74e1ca38888fbbfe.py,fmasanori,11,116,979,1
6e6214a8c14b8793eb37.py,ianonavy,41,11,22,7
6b2944d74ec9dd229938.py,eelstork,17,14,4,0
e36109ee00be92f82fbec547ba1d714b.py,drstarry,18,1,15,12
7461781.py,WarrenWeckesser,32,19,46,0
6001170.py,le717,66,48,49,20
4738476.py,jespino,195,3,201,158
4950253.py,locojay,58,16,11,7
3005973.py,aturley,67,26,37,15
2158553.py,softlayer,44,37,0,0
3056999.py,santiagobasulto,127,104,137,7
1337131.py,KelSolaar,38,100,170,189
56369a90d03953e370f3964c826ed4b0.py,awni,22,4,270,0
7ec5bf797308279dc587.py,vinhkhuc,12,10,148,1
5decf79b26b78a35b02daba4592e3f0a.py,jtallieu,8,25,6,5
1740398.py,palewire,89,78,433,87
10955449.py,srujun,27,3,8,6
3acd6ae002160aadc7b641a8f497fc91.py,fabiocerqueira,41,56,140,277
5698549.py,ThiefMaster,67,63,272,5
b5c12c380569b1a1262ecd77728d0647.py,mindcont,12,20,88,216
438743900728e61eaaa9.py,JohnnyChiang,0,2,0,2
5059310.py,echohack,22,35,30,15
9362500.py,vo,3,78,6,1
0cdd8d6adb8463961f50bd1845faddf8.py,rosinality,29,5,55,1
11374912.py,kmonsoor,111,29,37,43
4340606.py,dwf,58,59,251,63
cc3675d93e4c00e0a24ba30ca10b0e8e.py,anil826,60,97,14,158
1402841.py,bgreenlee,90,48,94,39
299905.py,mmalone,18,33,355,80
5127251.py,douglasmiranda,29,144,118,25
7977826.py,tkmru,67,94,79,59
9de27601911dbab9fe20.py,dtran320,49,13,44,109
1221774.py,sehmaschine,23,11,198,0
8662660.py,dwickwire,10,9,10,1
1591624.py,0xABD,14,26,8,3
255151.py,snim2,61,52,67,76
7131812.py,Tatsh,93,63,83,45
f49da483a5b59dec9484b42ad5d25caa.py,danhper,165,67,195,58
bb3598586f2e9a9d58174864517e4f30.py,AlexDel,10,71,3,0
3813659.py,mavc,0,15,0,0
3897853.py,widoyo,41,31,7,0
f16779933ceee3a9d181.py,iximiuz,40,15,31,87
97443bb586906e372612.py,alexcasalboni,39,48,161,138
d29d079100f8d81b905e.py,smly,45,75,210,158
139f710ca91ed5fabaf9e6616d2c762b.py,kampta,9,11,5,11
5252169.py,funvill,104,34,24,36
52ea1e118101eb574b2a83b933851379.py,kkweon,119,48,78,73
9bf80180bfe242b3d35b.py,hexchain,27,15,103,41
59f9d4f5fd8196c849a892a56ba90baf.py,subutux,43,8,14,7
11102044.py,ghl3,46,26,24,27
4131398.py,bayerj,29,60,61,16
5679e874719de7500a0b.py,ctolsen,11,3,15,3
f53e6b3bdb3d65f2fa15168d894d7c7b.py,mplovepop,5,3,1,0
2bad212a3b0571357e1b.py,Zitrax,44,12,7,1
f91fb55dc6ba5557fbab06119420dd6a.py,aubricus,21,42,17,2
3941973.py,textbook,59,26,46,0
bdf6082ee5bec5249f79.py,alliejones,33,9,45,22
256155.py,arikfr,66,49,224,81
c67039252268ec5e66ba.py,brendangregg,36,50,3426,0
94ca181ba1db8a022860.py,BeyondEvil,16,20,5,0
5057356.py,omz,13,70,948,8
d18dcb68abd22ed7b513540e88201890.py,m-x-k,71,63,4,4
1792428.py,printminion,119,87,58,90
5c7421b8ba0417e3007daab1968e92ac.py,seven332,102,26,688,2
11280233.py,pichuang,126,54,99,26
704add465613d5ca0d53.py,matthewsullivan-wf,3,1,2,0
3379016.py,rozza,93,31,258,24
94e623123f20566d158569a2ef3b25a2.py,genodeftest,23,5,8,1
b39e33ae706eea08ed345683a4499914.py,santoshmn26,14,36,3,7
9300560.py,pudquick,95,193,220,0
65dab4ba9cdcd72e24e8.py,baverman,83,14,30,0
d6eb474543c32eb33504.py,tito,91,194,351,4
2229985.py,ajdavis,111,87,1118,26
5848356.py,m4p,3,13,95,5
5823716a1da5f0273504.py,binarycrusader,16,3,16,8
1441776.py,s3thi,31,32,48,14
3336c99bdc6df8a0fb95.py,mayflaver,16,10,57,7
95c90638cf43a87e723b.py,tonyseek,100,57,440,206
ff2f97d91c9bed820c15.py,neubig,37,16,775,58
372ada5107e5fc835ba0.py,zeimusu,11,18,1,1
8183993.py,jsatt,51,23,31,40
638aca3fc4314290af59110d0602f86e.py,waflores,14,3,3,6
2021781.py,n1k0,90,94,680,97
c7eacd6d52aad4d75cbd48e447f6ad20.py,takluyver,333,149,625,1
31ccafbfceac2ed88974.py,Nemitek,7,1,1,0
1e7c18c6f6eda87f1cb4995b0e6a22a5.py,martinraison,28,3,73,2
0d65cad2ba607fd14de7.py,gumblex,76,21,157,14
4776b4b2075bf9b7e512.py,pudquick,95,193,220,0
f28b7a2d3356a0ed39823aaea66b50d0.py,joshwatson,11,14,43,0
7213533.py,mjbommar,34,72,87,18
98489c05f0898abe612eec916508f2bf.py,rmarchei,31,5,1,0
7beb9dd4829844177cda5d529ab4c687.py,fmasanori,11,116,979,1
8464000.py,bsdnoobz,8,2,60,0
c93e4192d9f189fba590e095258f8f33.py,ckoppelman,12,9,10,19
5819145.py,rudolfolah,91,50,70,293
4901ef409ec0a44ee098.py,stestagg,50,31,13,2
cf27321f710ac3a8c07926b15a916201.py,JunhongXu,39,4,32,19
846545.py,lukemarsden,60,177,67,13
73324daf281de0853316a9371d467327.py,wynand1004,8,12,32,21
72f1e93fcb2a0a840883c487fc3b99eb.py,samims,32,7,6,11
3615362.py,Plutor,6,33,35,9
747203.py,vedantk,53,32,239,141
7656236.py,davidallsopp,7,66,1,0
bd0940f7988774e2822d.py,2shou,10,6,193,17
66acc22b3798b36aea0a.py,autosquid,32,49,31,93
e7e334643ceab6e65744.py,alej0varas,68,15,29,15
83a1730e89f1a7341c01caff91f67c05.py,cptangry,6,16,20,29
9361461.py,cloudnull,107,192,112,39
2352388.py,rduplain,24,79,156,135
6131c2830167cb5be17a.py,ramnes,83,19,76,48
dcae2df60a20e1fcfd45dee57d67b260.py,Mahi,7,2,17,7
05cdecbc0a7533ef3027.py,nkt1546789,5,40,7,3
ca79020c487eb10e6b1174009683e498.py,luzfcb,411,265,184,95
a99dcf43ec16fc49e737.py,t-8ch,130,9,16,3
2291454.py,misja,13,9,22,13
533964.py,breun,29,17,16,15
4e9362acdc5db33ae16c.py,leandrotoledo,48,10,86,9
1074124.py,gleicon,121,117,328,55
8714628.py,mattupstate,91,54,506,42
f93a377244be9bfcb96d3547b9bc424d.py,apaszke,57,17,1539,11
bf9ff4f233eb3ae6b727.py,Wesitos,50,40,28,21
3860197.py,mrorii,72,63,35,7
f5b9af386ea58e19bf18c09f2681df23.py,JonnyWong16,7,31,74,2
1323194.py,robcowie,27,125,47,8
1309895.py,philayres,48,8,6,8
1282374.py,luizaugustomm,18,5,17,16
1512a8032d03d8a0fdc0b8baa2f027a1.py,mkolod,400,74,115,3
e1a548a20ad3734bcfc08a7460d68d2b.py,46bit,53,100,71,83
6691093.py,Erreinion,6,16,4,0
304963.py,pklaus,134,191,64,12
d592394c0cedd32513f8fbb87ca05938.py,yaroslavvb,31,34,597,146
f7d53f7061748e599e10.py,shiandy,11,1,3,2
9434580.py,gcollazo,72,121,329,1053
5743138.py,ekayxu,7,4,9,25
e3a821509cca0df782431ef313a4a1a2.py,whitekid,78,47,5,0
e5af37d86da39e5c03e3ee9c4ebf92e4.py,GaganCJ,8,3,4,19
749796.py,swdunlop,48,29,62,2
781a8eb20c5b32f8e378353cde4daa51.py,Nikasa1889,40,9,53,7
1fdecf01496a4d27178274a4bacd277a.py,budanthara,8,13,18,0
3116927.py,larsmans,64,13,235,24
7d1cedf698d217d3cc4b90028951a594.py,obfusk,146,145,29,23
3178905.py,tbarbugli,116,58,116,10
10171890.py,aperson,35,18,12,1
1e76b3ca53001c8edcef.py,betaveros,61,24,129,7
3802158.py,op,41,7,111,42
7312782.py,nickelpro,16,9,6,1
7eca8b9f0ff5b3bfb742.py,ericdlaspe,5,1,1,1
1089923.py,farazdagi,59,18,143,16
83a39d9328788372677a.py,kevin-keraudren,37,22,69,170
667292.py,kenneth-reitz,37,238,26565,199
3f8d69363838ce0ac3b531bd0ee44fbd.py,IlinAleksey,15,1,6,6
9768713.py,tassoevan,35,47,62,202
4439927.py,hanigamal,101,65,26,73
29fd21931820c64095617125824ea246.py,mbollmann,14,6,17,0
47989.py,blinks,24,10,28,17
9434953.py,arusahni,41,5,48,43
2594784.py,tyrchen,202,22,1130,87
4000035.py,haoch,39,38,109,50
3649773.py,Miserlou,213,85,997,539
8794104.py,cclauss,2065,34,286,45
c854444f06960207114c97b8ceed6113.py,soaxelbrooke,64,28,25,28
4451510.py,efazati,19,22,81,43
631413ac7a4a4c645a94.py,Jwpe,31,20,20,10
9102852.py,maxcountryman,133,81,230,19
23ebca9ee1afd29f4534539d0ad3419d.py,mikeckennedy,90,12,1220,33
3143903.py,myfreeweb,317,49,274,860
757191.py,hannes-brt,17,12,106,6
1126941.py,wayhome,61,3,179,83
10184153.py,davidstrauss,86,29,138,92
afb129122a64bde3bd0c.py,tencia,7,3,80,2
2410c9f835f41834d630.py,duggan,70,37,42,28
7e432275dfa5e762b4f8.py,marcelm,5,8,41,0
565419.py,silvasur,45,17,19,21
b940caf6cba552527613c1f93e26cc80.py,suriyadeepan,105,51,847,293
1c7b7ed0f32922fc44b58651f8e5cc62.py,tomrunia,61,20,97,62
a003ace716c278ab87669f2fbd37727b.py,ferrine,47,20,68,2
2564099.py,garthk,68,66,17,1
1aedef0180d8069bac48.py,jynik,16,9,21,0
ec0b4c582e5abf604885ac1e068d233f.py,elpatron68,26,16,3,6
1881958.py,admackin,25,20,6,0
caaf6087162f1c6361571ee489da260f.py,hyqneuron,23,1,25,20
5fd60c21a44e74df6a78.py,nmcspadden,70,74,162,2
5072534.py,dahlia,129,72,563,116
1104553.py,drewconway,18,46,800,24
5a1aaa2effe3825368db4c1925924bba.py,pudquick,95,193,220,0
5660363.py,embolalia,19,3,27,1
220d56ea6fe9a85a4d762128b11adfba.py,benrules2,12,54,10,3
dc6f08fc1eab63f94d2cbb89cb61c33d.py,Garrett-R,22,2,14,3
8035611.py,mmerickel,74,43,82,24
5970188.py,TkTech,45,53,82,11
5eba991c39426ca42cbb.py,zeekay,242,85,424,340
3180841.py,DazWorrall,43,39,21,0
4287546.py,kfr2,55,10,17,7
eeff174666cce8ca67ae73d44d93054a.py,kmjjacobs,2,3,2,0
7939970.py,mehitabel,9,14,6,43
b3ad1cd616cd8574b36079f5a3b2c795.py,burmisha,18,1,9,22
1209061.py,barneygale,50,91,44,3
809780.py,revolunet,435,198,735,229
5421a7fb52c2b61967cc.py,ahamez,28,20,17,18
4741790.py,liftoff,23,17,193,1
498628.py,mhl,49,63,77,0
76fa64ee8380763871ab.py,premit,1,2,0,0
5560796.py,sorz,48,52,138,48
5701932.py,mitsuhiko,212,262,12900,22
c5ead2b72b2be03eb0ca.py,Kobold,30,23,9,10
9c411d2b88eab4232cc66a9c7f6988fc.py,robcarver17,6,15,304,0
bb73f21ed2f3b46bc1c2ca48ec2c1cf5.py,teasherm,2,2,5,0
945093.py,tganzarolli,25,8,40,31
3988344.py,mjallday,54,70,66,19
759324.py,mhermans,34,55,26,32
8ee1922ac2e77f5b0c03.py,jmasonherr,14,6,6,1
1971061.py,mrowl,14,9,4,0
01883196c0a89c9b49dd65d66b920a92.py,nitely,42,66,80,4
d14e424540faedb3ea88.py,dreispt,69,26,210,29
9bb9eaea2523cd2144cf959f48a14194.py,AndrewJHart,168,35,25,48
29c51b6997c3e3bff568.py,myjr52,1,11,2,0
472922.py,husio,48,36,43,11
668205c28d338268ebb7b952e85b6208.py,achauve,22,4,17,1
51b247080976cb41fe93.py,ikegami-yukino,37,72,138,21
3113b230a67fb6c2297e.py,richardotis,22,3,37,34
1253855.py,breuderink,12,17,24,14
3763682.py,glinscott,17,7,87,2
6331661fe0185c30a0b4.py,aaronchall,52,8,73,24
52aec759a8c5d7543e36.py,arudmin,20,10,1,4
5525713.py,twillis,19,21,25,0
076424abd8b012371b516da32807ca14.py,flolas,38,15,7,2
e23fd428a2da6ab43ed2.py,mfukar,11,31,32,16
37d73786afab7da6037f.py,agouil,11,1,6,4
995397.py,emre,112,97,693,58
1b1514e4389a3369ebdcb81ab81bd5dc.py,dyerrington,24,114,68,2
5650237.py,lanrat,72,51,94,150
8d28f25dde94a09ed92c0a66b9e8f376.py,muhrifqii,44,7,27,18
1324543.py,cemk,5,8,6,0
edb6b5fb7e4f1a7ea07b.py,solusipse,24,20,47,4
2779820.py,2xyo,97,53,33,33
3609e2d2b740ee1cfe3a.py,s-fujimoto,18,15,1,0
c87cc706625b8a54e604fb1024106556.py,spro,113,24,407,206
964622.py,RichardBronosky,99,245,68,10
3750225.py,pierremarc,33,2,11,0
997821.py,sgk,32,43,28,0
2030390.py,jaytaylor,124,127,59,34
5282837.py,mutsuda,17,35,19,6
3913945.py,TiGR,43,7,12,4
8257108.py,rexim,52,21,356,1
5367272.py,ydm,45,66,20,37
7cf9973676fe3e0bda30.py,kingjr,56,93,87,37
1340255.py,swdunlop,48,29,62,2
5073409.py,zed,86,180,25,0
1226214.py,fnielsen,60,68,111,31
00c8d9dfc21591a0de16dad7a8737c3b.py,mwaskom,48,89,696,0
917804.py,joshbohde,73,79,88,18
741567.py,eyeseast,94,86,205,221
db16053267b778069c9e.py,superbobry,87,27,241,39
1223933.py,dpnova,58,30,34,44
97694490d2ca368e7141.py,treycausey,12,1,178,2
5038467.py,odebeir,14,10,13,2
1446499.py,PyYoshi,133,142,54,13
8249328.py,dchaplinsky,72,60,128,2
11189694.py,baconz,22,1,6,0
8383050.py,EyalAr,54,17,143,0
2888158.py,russss,67,16,177,65
0ef13930d561e42b9b213cadecfcf7c9.py,invisiblek,460,677,264,6
24a908471e38370f40d302b1cb1b41fb.py,mikob,30,7,3,2
5055971.py,sirleech,75,33,54,10
4cae51e123b596d5c60d.py,lorin,135,23,374,50
866301.py,gsakkis,22,13,6,2
28d2311cc6b28fe9bec0.py,controversial,47,21,109,126
6398962.py,ledovsky,15,17,7,10
9b57634d57f21cf3874c.py,pratapvardhan,48,11,73,8
1628347.py,fish2000,141,127,58,334
1177373.py,rmax,38,84,406,536
b9c5b5529381d1737fc3.py,dschep,87,42,170,73
9983048.py,adeel,57,33,37,21
7149445.py,zhuowei,285,222,839,21
6756478.py,rbarrois,61,7,75,1
6e4e406b07f52a68d961.py,jsbain,63,158,45,0
eb0f4eea8af331b2a890.py,alimuldal,29,7,35,0
6113246.py,davebang,6,1,5,2
3844261.py,jpanganiban,77,9,72,155
660185.py,paulosuzart,49,139,53,55
095236ac53db23d82b90.py,Lucretiel,148,31,35,4
3003668.py,cgbystrom,46,26,121,46
3453185b41d8d985356cbe5e57d67342.py,harpone,13,4,22,17
3691654.py,daragh,12,6,3,1
7233877.py,stepchowfun,33,11,207,6
2909661.py,moraes,17,14,176,10
884204.py,dehowell,36,23,16,4
4130c73434db79119f27.py,alexvanboxel,39,11,58,10
2387349.py,psobot,69,33,261,196
1401473.py,MetroWind,26,27,44,32
f07d827a4818fda0db81.py,RyanBalfanz,148,12,129,94
3454877.py,Jc2k,101,27,61,27
3129692.py,amueller,170,54,5986,43
5520379.py,balrok,29,15,22,4
be7c2888520c44cf4f0f.py,arikfr,66,49,224,81
1028806.py,icomkid,1,3,6,4
1852712.py,richard-jones,17,1,19,0
3d53e7cd94f05cc92c1c.py,dyerw,47,11,13,15
ea4b9854955451c66f70.py,tarruda,161,21,610,17
4145581.py,LorenDavie,10,4,3,0
aa54be7993ca6b2d484cccf5a2c5c3d4.py,codingPingjun,8,10,7,42
1031882.py,mhulse,145,205,100,8
94154e0bf01ef19a4999fef70264c48a.py,rongjiecomputer,23,4,21,4
139db134ca2337e966bb.py,davidpelayo,22,9,53,49
c4dc45825a322881a9c1b300d70c3941.py,rcoh,97,45,140,18
3570563.py,alexanderjulo,60,20,24,0
f4b839de89729fe7e678b2a90d3e14a7.py,ekozlowski,32,10,22,3
ba235b7e90aafb9986158697a457a0d0.py,pudquick,95,193,220,0
7e7dfa93d026d23354f2934fa60a4d72.py,pudquick,95,193,220,0
60de0b1ad62d329bc222.py,arnov,9,2,8,2
c54462618d880f023bc2ab8b6f264711.py,wassname,139,93,125,46
b1b795309a217d24566dcc0ad136f784.py,devStepsize,2,139,0,0
1716699.py,StanAngeloff,65,142,65,26
a36e2399418d8bdb18e649d4b8f698db.py,jmoy,25,20,21,0
0315c6d206351c5daa4c.py,davisagli,65,17,126,92
6397146.py,tiagofernandez,35,17,35,4
c6dfd3c5af0c0e550204.py,KatieHoban,10,2,20,2
fced13607956dea58baaf8c271e658ef.py,codesmithtech,8,3,1,0
033e59737fb1d23ee205.py,EricsonWillians,38,19,57,18
e9851bc47dcf1ba7ee15.py,renaudll,14,11,19,6
4349575.py,tpulmano,6,2,6,8
0a96714e786c437d7704.py,fabiocerqueira,41,56,140,277
09f5ab44486b1fc6df7bf20ce57159f1.py,DonaldKBrown,6,2,6,0
2e6fe00c12ecbd5059b4.py,hardc0d3,12,5,4,7
6a01cbe55657121a1f3d.py,delimitry,64,8,39,11
c0b62eb1e1769317907f.py,merqurio,30,39,58,216
28a737d6dbb24100b320.py,MSeifert04,29,34,13,1
f7522b8f161889f7d913271e188ad0ae.py,duboviy,28,17,723,746
3604327fe9946618ebdc.py,guneysus,59,356,53,62
9683c333e73a82379b8e377eb2e6fc41.py,pudquick,95,193,220,0
7961dddc5ec207ae62b39217c4e04ae1.py,crhenr,44,5,51,5
36c512099af7b21c8bf2.py,gdbassett,11,17,27,21
c0322f293430965949bbfd6e874b17cb.py,Ss0ri0n,1,1,0,0
1504506.py,podhmo,177,1842,23,6
10081067.py,aurynn,23,22,67,0
21b690099e0e68ad5f83.py,nfelger,44,12,24,10
3e1cfdb76005c901b7d3f8b1e6ba1557.py,yone80,2,15,19,1
9078234.py,pudquick,95,193,220,0
2029597.py,joshkersey,18,3,20,12
0b42dbd687ae3b838728.py,parezcoydigo,12,6,10,7
9358479.py,dirn,113,48,57,36
50ffa966dbb6a1296320705890fcb5cf.py,ArthurIvanov,10,10,2,9
2955440.py,rburhum,20,6,37,4
1374762.py,metadaddy,83,61,277,2
4455635.py,nkeim,17,5,11,0
4a1e4e75bd3d03c50ce071f575a6e8d9.py,pahaz,163,21,63,37
5442494.py,onjin,84,64,20,6
270cff100cb303f3d74370489022446b.py,henriquebastos,135,43,1497,111
4184435.py,barrysteyn,35,31,59,4
5355925.py,brentp,160,180,667,140
7f5124f9992038d6c1ed00e1ed52772f.py,hay,117,20,111,70
5916637.py,return1,20,11,10,0
b2fde16ed41550187e25.py,puhitaku,40,42,32,38
b996cfe2f1d24752f23bd119fdd678f2.py,giacbrd,12,1,21,17
feb86d4bdd9a658c122a706f26ba7e1e.py,samuelsmal,37,23,5,3
1068255.py,umbrae,54,22,204,9
4690160.py,maikhoepfel,21,10,65,9
4684752.py,fmasanori,11,116,979,1
9700affae11aeaf8532ce18e4ae4203c.py,binary1985,37,6,17,6
9514038.py,kracekumar,197,182,418,120
571638e8057d2ae77d08c11785640443.py,paspo,14,1,3,14
5487749.py,aji,30,63,60,31
4992092.py,lithid,15,27,58,2
772171.py,dound,24,19,19,1
dfafeab26d7c02a52ed17b6229f0cb52.py,benhoyt,47,18,168,1
10a742de43246210f3ba.py,dav009,196,4,190,510
15f0772db25343be0bb7072f15992a4e.py,ChiChou,55,46,588,245
e859ef0cc1a63d1c2ea4.py,neubig,37,16,775,58
6656495.py,cclauss,2065,34,286,45
2485822.py,imxiaobo,13,10,31,100
258d544bbd1ba401232ae83a11bd8857.py,nucular,66,34,25,28
bd98a589dbe0ddf17cd4.py,pudquick,95,193,220,0
f73a18ce06751ab8f245.py,palankai,52,5,10,1
9750796.py,kmike,144,66,865,0
461975.py,supersighs,22,8,5,19
7637559.py,mgedmin,210,117,122,0
d354ab69398ab84f72f9e0b8c712ffb6.py,m1yag1,31,11,14,15
1306719.py,gelendir,28,17,24,4
5a40beb1e18da7a61cfc.py,Karmak23,36,15,18,49
a290df2c6d43f964b8bb.py,dunkelstern,80,14,33,36
40fd496bba6edcb8cb87.py,a-paxton,32,6,33,30
5104171.py,shazow,161,86,724,23
1792171.py,thepaul,55,34,40,15
47a0c3d70644b2c0ac8c.py,chriskief,4,191,8,0
2442a29f9a246d16682c.py,adiultra,28,13,13,22
3986583.py,maximebf,25,10,166,3
79b418a25b374804701069f31b39606c.py,micheleorsi,20,21,30,64
5154370.py,garnaat,48,52,289,1
4497f8a4f675170180ab.py,josephmosby,4,42,20,5
7dbcaa7c22297fe1b303.py,HeirOfNorton,6,3,0,0
a857438d6aae21ef9170.py,gorakhargosh,89,55,149,62
7726aa6f67ae3cbbd9c61efdf37b8c88.py,linuxsimba,73,29,9,1
1737101.py,aodag,168,100,71,71
f3e4a38068edd5f33608.py,eliasdorneles,125,34,300,195
14a8d6bf4783f4704c8a.py,gsemet,164,8,47,4
235395.py,zed,86,180,25,0
9fbbc83b354c568709dc4e6a30fea54f.py,ozzieliu,15,2,23,4
7701547.py,puyo,86,31,46,37
033c8a3cacdba8ce03cbe116225ced31.py,shanealynn,8,10,26,0
1728255.py,mdellavo,59,167,12,0
5241399.py,remram44,126,95,88,50
9939825.py,kaka19ace,20,25,24,48
0a71cde3ca7261f77080a3625a21672b.py,jart,180,38,940,78
1275094.py,eigenein,46,8,36,15
2792956.py,atabary,26,4,11,0
160d5cf7e1e82c21fad3ebf04f039317.py,siemanko,50,4,297,2
abca49bf36433fd1f9d1.py,gswallow,98,125,14,3
1088273.py,astanin,32,58,29,7
b7beba6f962110596660.py,egel,69,35,11,11
04ea53e7783689f0344b.py,yakovenkodenis,139,17,7,1
e5343c354d4b984342b76a51a46bcc1d.py,LoganDark,19,5,12,1
2018362.py,chooper,60,16,21,20
69b8e351dac87f4c3f5b440632727fdb.py,carljm,120,31,598,6
3773703.py,seriyps,32,15,86,57
6316715.py,miku,317,412,141,330
6366854.py,jonaslindmark,10,10,7,9
59822386806c9ae9199b.py,nathangrigg,32,36,17,3
9748036.py,jefftriplett,154,124,327,155
9de7c9d7ef579bb76cc9.py,johncylee,13,6,10,6
11b53c85ee317ee9fedb.py,evilkost,26,30,22,4
c503014bbb03088bec37a61231036461.py,SirRobo,0,1,5,1
5426211.py,tebeka,55,150,81,3
4080397.py,lukecampbell,162,279,17,2
3158388.py,thomasyip,5,17,59,35
5f1baad30024a898e9f2115ac9b0c631.py,pudquick,95,193,220,0
db5c1f0c1b1678eb9010088aea8f4b91.py,lucarin91,59,22,30,38
5330d8af36e7163d58c4.py,hcarvalhoalves,53,32,30,30
89edf288a15fde45682a.py,bitoffdev,27,22,16,15
2e0e9616d8dc6e66e60b.py,cbednarski,39,48,73,47
8437653.py,saml,113,392,36,0
151572.py,ssokolow,36,79,53,2
1280975.py,kra3,54,70,28,16
4407510.py,FZambia,50,97,189,48
a78698858bea3e7e28310378682bd30a.py,simsicon,53,16,48,45
496880de24bba4f532ed03211eff7294.py,chrisbay,21,25,102,27
3096519.py,fabianp,70,45,514,31
1427370.py,kirelagin,79,23,32,4
2232505.py,ngcrawford,30,12,41,5
2175276.py,mrjoes,27,51,405,1
4059061.py,omz,13,70,948,8
d90e97a87a30334f0509f536e0f7dd0a.py,geryxyz,11,16,2,0
7d2661306589ba8534cf.py,ericpulvino,12,12,6,1
4d6b7ea38a28681a513a.py,fmasanori,11,116,979,1
1700461.py,truncs,50,27,25,18
2725286.py,schwuk,25,13,5,1
1330542.py,esehara,112,205,130,63
76afc029230bdbcae32b.py,binweg,4,12,2,1
3743621060fe1e0bec99.py,ianyfan,13,2,5,0
4275406.py,textbook,59,26,46,0
1959771.py,seniorihor,16,15,9,39
9208584.py,mithrandi,65,37,33,0
5318252.py,ibanezmatt13,10,81,4,6
10489427.py,Zulko,30,39,1028,11
e38e0588bf6d8f32e99d.py,ctufts,33,34,23,0
5895766.py,sloria,129,67,906,12
3265694.py,socrateslee,27,12,25,18
5225027.py,dpnova,58,30,34,44
a0b5941b3cbf5aeb01da.py,ericmjl,281,35,652,30
